channel_link,updated_on,last_synched_on,created_on,event_date_fk,event_fk,id,channel_fk,operation
https://us02web.zoom.us/meeting/register/tZ0kdOGrqT0jH9aOXI3TE4DACPK7e_yNR2ZP,2021-11-27T12:22:26.064727,2021-11-27T12:22:42.5794,2021-06-28T21:12:25.050761,,65592,3716855,3709989,UPDATE
84435791271,2021-11-27T12:16:44.014076,2021-11-27T12:16:55.84267,2021-06-28T21:19:28.62809,,3536395,3716886,3709989,UPDATE
212852797,2021-11-27T11:40:23.399016,2021-11-27T11:40:39.573228,2021-06-28T20:54:24.842337,,3325095,3716818,3709989,UPDATE
,2021-11-27T12:05:50.301028,2021-11-27T12:06:02.376692,2021-06-28T21:18:47.870337,,3664342,3716883,3710037,UPDATE
89251146263,2021-11-27T12:17:53.739081,2021-11-27T12:18:13.17321,2021-06-28T21:05:51.853926,,3152963,3716843,3709989,UPDATE
https://us02web.zoom.us/meeting/register/tZIpd--sqjIpHdCTzvj3p_8Zk0MP7J6MMQwD,2021-11-27T12:25:08.578103,2021-11-27T12:25:20.399628,2021-06-28T21:14:42.780673,,3667267,3716864,3709989,UPDATE
https://www.youtube.com/channel/UCvyk16SyOXFuGWWoRJYtMEg,2021-11-27T12:25:56.858415,2021-11-27T12:26:07.185806,2021-06-28T21:06:52.453337,,3693149,3716850,3709991,DELETE
,2021-11-27T12:11:29.779836,2021-11-27T12:11:45.927854,2021-11-06T17:56:12.018392,,3708362,3871127,3710037,UPDATE
,2022-07-31T18:02:53.963718,2022-07-31T18:20:15.146049,2022-04-29T17:02:37.383259,,32999,4055601,3710037,UPDATE
,2021-11-27T11:36:45.203422,2021-11-27T11:36:57.550649,2021-06-28T20:39:48.987094,,65226,3716794,3710037,UPDATE
https://www.youtube.com/channel/UCvyk16SyOXFuGWWoRJYtMEg,2021-11-27T12:14:24.164815,2021-11-27T12:14:31.364068,2021-06-28T20:59:12.601406,,3480668,3716833,3709991,DELETE
94867977826,2022-07-24T16:25:33.502383,2022-07-24T16:26:43.683942,2021-06-28T20:39:58.121636,,50407,3716795,3709989,UPDATE
,2022-08-01T14:22:52.479835,2022-08-01T14:23:17.455265,2021-12-14T08:47:19.128252,,3927203,3927216,3710037,DELETE
83097692989,2021-11-27T12:04:36.857209,2021-11-27T12:04:53.388408,2021-06-28T21:06:25.21249,,65301,3716847,3709989,UPDATE
,2021-11-27T12:11:12.62539,2021-11-27T12:11:28.804023,2021-11-06T17:56:01.347337,,66043,3871125,3710037,UPDATE
live,2021-11-27T12:12:46.314861,2021-11-27T12:12:58.117496,2021-11-06T17:57:34.381426,,3576796,3871135,3710003,UPDATE
97342494727,2021-11-27T11:59:25.559873,2021-11-27T11:59:37.550963,2021-06-28T21:14:53.070405,,3704739,3716865,3709989,UPDATE
98843108189,2022-05-25T17:55:42.265702,2022-05-25T17:56:08.103163,2021-06-28T20:58:45.223445,,47944,3716832,3709989,UPDATE
,2021-11-27T12:00:00.905071,2021-11-27T12:00:13.144842,2021-06-28T20:55:59.677468,,65535,3716821,3710037,UPDATE
,2021-11-27T12:29:56.912026,2021-11-27T12:30:13.860743,2021-06-28T20:58:32.307204,,3677151,3716831,3710037,UPDATE
webcast,2021-11-27T11:51:12.358381,2021-11-27T11:51:29.160916,2021-06-28T20:19:27.457504,,3528881,3716695,3710003,UPDATE
,2021-11-27T11:53:22.825131,2021-11-27T11:53:40.849843,2021-06-28T21:02:34.232414,,65591,3716842,3710037,UPDATE
https://www.youtube.com/user/BrahmaKumarisUK,2021-11-27T11:49:03.802394,2021-11-27T11:49:15.083997,2021-06-28T21:12:48.762253,,3458777,3716861,3709991,DELETE
,2021-11-27T12:12:48.513634,2021-11-27T12:13:04.726499,2021-06-28T19:49:27.294041,,3677142,3716528,3710037,UPDATE
,2021-11-27T12:11:36.222737,2021-11-27T12:11:48.063572,2021-11-06T17:56:26.519473,,3757017,3871128,3710037,UPDATE
,2021-11-27T11:48:29.547311,2021-11-27T11:49:54.832426,2021-06-28T21:00:17.125232,,658,3716838,3710037,UPDATE
https://us02web.zoom.us/meeting/register/tZwudOqhqDIvGNcp07ug75fettc2jilbLTLP,2021-11-27T12:16:23.681406,2021-11-27T12:16:33.093462,2021-06-28T21:18:33.722435,,3509406,3716880,3709989,UPDATE
97337036464,2021-11-27T12:17:05.759665,2021-11-27T12:17:17.581326,2021-10-29T21:17:37.352677,,3857384,3857714,3709989,UPDATE
https://www.facebook.com/BrahmaKumarisLeeds,2021-11-27T11:53:22.792084,2021-11-27T11:53:42.676075,2021-06-28T21:02:34.232414,,65591,3716840,3709990,DELETE
https://www.facebook.com/innerspace.glasgow,2021-11-27T12:25:56.858415,2021-11-27T12:26:10.007685,2021-06-28T21:06:52.453337,,3693149,3716851,3709990,DELETE
,2021-11-27T12:14:35.653443,2021-11-27T12:14:47.537911,2021-06-28T20:56:35.190029,,3531718,3716823,3710037,UPDATE
83717666261,2022-08-04T17:26:16.735663,2022-08-04T17:26:51.168289,2021-06-28T20:56:44.736661,,63592,3716824,3709989,UPDATE
,2022-08-11T15:40:39.219442,2022-08-11T16:00:12.229653,2022-08-11T15:35:44.611934,,51843,4151453,3710037,UPDATE
,,2022-08-12T12:22:47.327555,2022-08-12T12:22:41.947646,,4151951,4151954,3710037,INSERT
92245457107,2021-11-27T12:00:00.905071,2021-11-27T12:00:17.396503,2021-06-28T20:55:59.677468,,65535,3716820,3709989,UPDATE
,2021-11-27T12:22:26.064727,2021-11-27T12:22:38.355562,2021-06-28T21:12:25.050761,,65592,3716859,3710037,UPDATE
,,2022-08-12T12:32:21.426671,2022-08-12T12:32:16.411996,,4151965,4151968,3710037,INSERT
81311108795,2021-11-27T12:00:11.926057,2021-11-27T12:02:19.9732,2021-06-28T21:15:33.848441,,3327071,3716870,3709989,UPDATE
,,2022-04-29T17:40:13.508129,2022-04-29T16:55:45.93504,,4054289,4055593,3710037,INSERT
,2021-11-27T11:48:13.148711,2021-11-27T11:48:25.183901,2021-06-28T21:12:10.792945,,3564085,3716854,3710037,UPDATE
live,2021-11-27T11:48:13.148711,2021-11-27T11:48:29.391405,2021-06-28T21:12:10.792945,,3564085,3716853,3710003,UPDATE
,2021-11-27T12:11:53.471992,2021-11-27T12:12:10.074416,2021-11-06T17:56:42.998778,,3712217,3871130,3710037,UPDATE
,,2022-04-29T17:40:13.508129,2022-04-29T16:56:10.545561,,4054289,4055595,3710037,INSERT
live,2022-01-09T13:46:21.979297,2022-01-09T13:46:37.779668,2021-12-14T10:39:20.909803,,3927300,3927303,3710003,UPDATE
,2022-01-09T13:46:21.979297,2022-01-09T13:46:35.667702,2021-12-14T10:39:20.909803,,3927300,3927304,3710037,UPDATE
,,2022-04-29T17:40:13.508129,2022-04-29T17:38:50.78949,,4054289,4055641,3710037,INSERT
live,2022-01-03T23:21:52.041372,2022-01-03T23:22:05.599031,2021-12-14T10:37:57.937757,,3927295,3927298,3710003,UPDATE
live,2022-01-08T16:08:41.903504,2022-01-08T16:08:50.696793,2021-12-14T20:20:20.670769,,3927657,3927661,3710003,UPDATE
,2021-12-17T12:01:09.271667,2021-12-17T12:20:08.184291,2021-12-14T13:12:52.126414,,3927360,3927363,3710037,UPDATE
,,2021-12-14T14:45:21.384082,2021-12-14T14:45:15.279057,,3927385,3927388,3710037,INSERT
live,2022-01-11T17:26:27.255459,2022-01-11T17:26:41.027713,2021-12-14T20:23:46.852982,,3927665,3927669,3710003,UPDATE
,2021-12-17T11:58:41.686382,2021-12-17T12:00:07.711924,2021-12-14T13:05:05.109424,,3927356,3927359,3710037,UPDATE
8vlj4j4QnoI,2021-11-27T12:05:50.301028,2022-05-21T20:01:10.108767,2021-06-28T21:18:47.870337,,3664342,3716882,3709991,UPDATE
,,2022-05-05T12:40:15.870107,2022-04-30T13:05:37.59998,,4050711,4056121,3710037,INSERT
https://zoom.us,2021-11-27T12:10:16.671516,2021-11-27T12:10:28.984232,2021-09-26T13:21:10.150526,,3806549,3824249,3709989,UPDATE
https://brahmakumaris-uk.zoom.us/meeting/register/tJEkdeqoqj4uGNdlruaTQMMctPHtFwhHbx-y,2021-11-27T11:56:36.925407,2021-11-27T11:56:53.192401,2021-09-27T16:53:03.579894,,3825176,3825179,3709989,UPDATE
,2021-12-25T10:21:46.343249,2021-12-25T10:40:07.87463,2021-09-27T20:21:45.993967,,3825387,3825397,3710037,UPDATE
98891961153,2021-11-27T12:25:25.819036,2021-11-27T12:25:42.016407,2021-09-26T21:05:06.168026,,3824563,3824567,3709989,UPDATE
https://us06web.zoom.us/meeting/register/tZUsde2tpjgoG92D4nYZ8GtsGdysUbmcvDTr,2021-11-27T11:46:12.715568,2021-11-27T11:46:33.763094,2021-09-27T14:57:17.774463,,3825048,3825051,3709989,UPDATE
,2022-04-01T10:03:01.851726,2022-04-01T10:03:20.380455,2021-09-29T08:57:49.45891,,43158,3827463,3710037,UPDATE
93705713412,2022-06-03T10:43:31.388597,2022-06-03T10:43:40.665268,2021-06-28T18:11:35.121071,,65009,3716074,3709989,UPDATE
https://www.facebook.com/watch/248800691918950/301125386577687,2021-11-27T12:22:26.019434,2021-11-27T12:22:48.065493,2021-06-28T21:12:25.050761,,65592,3716857,3709990,DELETE
https://brahmakumaris-uk.zoom.us/meeting/register/tJwpcOCprj8pEtxFyZXrVUi5mVQnTPbICeEs,2021-11-27T12:26:39.973961,2021-11-27T12:26:56.278485,2021-09-27T14:33:58.88492,,3825019,3825022,3709989,UPDATE
98891961153,2021-11-27T12:25:25.819036,2021-11-27T12:25:42.016407,2021-09-26T21:05:06.168026,,3824563,3824568,3709989,UPDATE
97013393917,2021-11-27T12:24:51.482282,2021-11-27T12:25:03.635682,2021-09-27T14:19:10.862678,,3816275,3825006,3709989,UPDATE
97494607781,2021-11-27T11:57:55.488034,2021-11-27T11:58:07.813571,2021-09-29T20:05:05.472326,,3806607,3828294,3709989,UPDATE
,2021-11-27T12:06:40.279399,2021-11-27T12:06:52.926692,2021-09-29T14:59:56.257839,,3827844,3827847,3710037,DELETE
https://zoom.us,2021-09-26T11:17:17.950162,2021-09-26T11:20:18.937637,2021-09-26T11:12:24.857958,,3824160,3824164,3709989,UPDATE
https://zoom.us,2021-09-26T11:17:17.950162,2021-09-26T11:20:18.937637,2021-09-26T11:12:24.857958,,3824160,3824165,3709989,UPDATE
https://zoom.us,2021-09-26T11:17:17.950162,2021-09-26T11:20:18.937637,2021-09-26T11:12:24.857958,,3824160,3824166,3709989,UPDATE
https://zoom.us,2021-09-26T11:17:17.950162,2021-09-26T11:20:18.937637,2021-09-26T11:12:24.857958,,3824160,3824167,3709989,UPDATE
live,2021-11-27T12:13:07.426439,2021-11-27T12:13:18.888439,2021-11-06T17:57:58.87644,,3478684,3871156,3710003,UPDATE
https://zoom.us,2021-09-25T14:39:53.816241,2021-09-25T14:40:15.351319,2021-09-25T14:36:46.804928,,3823498,3823502,3709989,UPDATE
https://zoom.us,2021-09-25T14:39:53.816241,2021-09-25T14:40:15.351319,2021-09-25T14:36:46.804928,,3823498,3823503,3709989,UPDATE
https://zoom.us,2021-09-25T14:39:53.816241,2021-09-25T14:40:15.351319,2021-09-25T14:36:46.804928,,3823498,3823504,3709989,UPDATE
https://zoom.us,2021-09-25T14:39:53.816241,2021-09-25T14:40:15.351319,2021-09-25T14:36:46.804928,,3823498,3823505,3709989,UPDATE
83097692989,2021-11-27T12:12:52.978514,2021-11-27T12:13:02.479094,2021-06-28T20:18:33.35566,,64951,3716688,3709989,UPDATE
,2021-11-27T11:55:41.957057,2021-11-27T11:55:53.800833,2021-09-26T20:15:47.748513,,3824518,3824522,3710037,UPDATE
,2021-11-27T12:13:42.411378,2021-11-27T12:13:54.145899,2021-11-06T17:58:35.776583,,64227,3871161,3710037,UPDATE
83717666261,2022-07-29T10:52:08.830579,2022-07-29T10:52:43.628072,2021-06-28T20:05:28.145573,,63631,3716605,3709989,UPDATE
https://zoom.us,2021-11-27T12:13:19.00356,2021-11-27T12:13:35.14839,2021-09-26T13:22:29.408152,,3806568,3824251,3709989,UPDATE
https://brahmakumaris-uk.zoom.us/meeting/register/tJEscuCoqToiHdTpEo8dRz8Ds5m0Wj3PQZJi,2021-11-27T12:15:11.8811,2021-11-27T12:15:28.325404,2021-09-27T14:43:00.266723,,3825034,3825037,3709989,UPDATE
live,2021-11-27T12:31:13.458633,2021-11-27T12:31:25.792933,2021-09-28T19:17:01.913002,,3826590,3826594,3710003,UPDATE
live,2022-03-03T09:56:49.826721,2022-03-03T10:00:15.6538,2021-09-28T21:52:19.556713,,43157,3826837,3710003,DELETE
,2021-11-27T12:12:52.978514,2021-11-27T12:13:06.684776,2021-06-28T20:18:33.35566,,64951,3716689,3710037,UPDATE
live,2021-11-27T11:36:00.113954,2021-11-27T11:36:17.419865,2021-09-28T19:19:29.300702,,3826611,3826615,3710003,UPDATE
https://zoom.us,2021-11-27T12:25:22.926672,2021-11-27T12:25:35.006381,2021-09-26T13:20:24.100903,,3806545,3824248,3709989,UPDATE
https://brahmakumaris-uk.zoom.us/meeting/register/tJwvf-qorDssGtBBt9SoXRSrqDFK44CuMIOk,2021-11-27T12:22:39.79079,2021-11-27T12:23:00.364996,2021-09-27T16:45:30.314865,,3825142,3825145,3709989,UPDATE
,2022-07-30T18:23:07.926745,2022-07-30T18:40:09.27242,2022-04-29T16:59:54.686663,,55742,4055597,3710037,UPDATE
http://www.facebook.com/brahmakumarisbrighton,2022-06-03T10:49:22.251218,2022-06-03T10:49:39.878383,2021-06-28T19:20:35.260507,,65007,3716380,3709990,DELETE
https://us06web.zoom.us/meeting/register/tZ0oceCtrD8rE9E8xod9v7m_yoXHtTHPWs4o,2021-11-27T11:55:15.49243,2021-11-27T11:55:31.817541,2021-09-27T14:23:42.592684,,3825014,3825017,3709989,UPDATE
live,2022-08-14T15:48:00.4343,2022-08-14T15:48:46.130985,2021-09-29T14:20:28.618496,,37951,3827776,3710003,UPDATE
live,2021-11-27T12:14:09.913871,2021-11-27T12:14:21.793191,2021-11-06T17:58:59.597793,,3576812,3871167,3710003,UPDATE
http://www.facebook.com/brahmakumarisbrighton,2022-06-03T10:43:31.384016,2022-06-03T10:43:42.268613,2021-06-28T18:11:35.121071,,65009,3716075,3709990,DELETE
,2021-11-27T12:12:59.886654,2021-11-27T12:13:13.531717,2021-11-06T17:57:50.56096,,3475741,3871144,3710037,UPDATE
,2021-11-27T12:13:19.899649,2021-11-27T12:13:35.957697,2021-11-06T17:58:09.764769,,3547201,3871158,3710037,UPDATE
https://zoom.us,2021-11-27T11:45:02.198551,2021-11-27T11:45:18.224131,2021-09-26T13:21:53.699474,,3806566,3824250,3709989,UPDATE
,2021-11-27T12:13:22.399877,2021-11-27T12:13:38.225891,2021-11-06T17:58:13.812532,,3683357,3871159,3710037,UPDATE
live,2022-04-01T10:03:01.851726,2022-04-01T10:03:16.169437,2021-09-29T14:21:51.62272,,43158,3827777,3710003,UPDATE
http://www.facebook.com/brahmakumarisbrighton,2022-06-03T10:51:03.334683,2022-06-03T10:51:16.525123,2021-06-28T18:46:52.841923,,65006,3716203,3709990,DELETE
,2021-11-27T11:42:24.520215,2021-11-27T11:42:36.037187,2021-09-29T18:49:24.289853,,3828106,3828109,3710037,UPDATE
https://us02web.zoom.us/meeting/register/tZUkduqppjojGNeLmbuBXBvHq9TxKTLv7rFk&nbsp;,2021-11-27T12:13:19.899649,2021-11-27T12:13:31.840982,2021-06-28T18:58:45.618496,,3547201,3716264,3709989,UPDATE
7G4S9bjB9vY,2021-11-27T12:24:51.393687,2021-11-27T12:25:05.391901,2021-09-27T14:55:52.231242,,3816275,3825047,3709991,DELETE
https://zoom.us,2021-11-27T11:57:38.206958,2021-11-27T11:57:50.116775,2021-09-29T12:43:51.614762,,3827706,3827709,3709989,UPDATE
96747654649,2021-11-27T11:49:59.003899,2021-11-27T11:50:19.982136,2021-09-26T20:59:29.868776,,3824555,3824561,3709989,UPDATE
https://zoom.us,2021-11-27T11:48:18.064202,2021-11-27T11:48:30.050773,2021-09-27T17:02:27.245714,,3825206,3825209,3709989,UPDATE
live,2021-11-27T11:54:58.889566,2021-11-27T11:55:10.736407,2021-09-27T14:20:15.25739,,3825010,3825013,3710003,UPDATE
95551818137,2022-04-01T10:03:01.851726,2022-04-01T10:03:18.26462,2021-09-29T14:18:58.175845,,43158,3827775,3709989,UPDATE
https://zoom.us,2021-11-27T12:27:46.223425,2021-11-27T12:27:58.243945,2021-09-29T12:49:05.944158,,3827712,3827715,3709989,UPDATE
https://zoom.us,2021-11-27T11:46:53.607381,2021-11-27T11:47:09.809102,2021-09-29T12:39:14.19077,,3827702,3827705,3709989,UPDATE
,2021-11-29T13:45:45.489129,2021-11-29T13:45:59.405704,2021-09-26T20:07:15.039618,,3441294,3824513,3710037,DELETE
88975969602,2022-06-30T15:58:45.640917,2022-06-30T16:24:51.840599,2021-09-27T10:23:45.838604,,3824860,3824864,3709989,DELETE
82516619270,2022-07-19T18:26:06.63575,2022-07-19T18:26:23.678953,2021-09-26T18:04:20.056213,,55344,3824409,3709989,UPDATE
,,2022-05-02T12:00:17.592969,2022-04-30T08:16:48.497935,,4055968,4055971,3710037,INSERT
98474282461,2021-11-27T12:10:54.617396,2021-11-27T12:11:12.298889,2021-09-26T12:32:56.956812,,3824204,3824208,3709989,UPDATE
,2021-11-27T11:51:38.759391,2021-11-27T11:51:50.439157,2021-09-29T20:24:07.67814,,3828295,3828320,3710037,UPDATE
live,2022-08-09T10:28:17.324664,2022-08-09T10:28:39.982504,2021-09-28T21:30:42.552172,,49513,3826808,3710003,UPDATE
,2021-11-27T12:24:51.393687,2021-11-27T12:25:07.153403,2021-09-27T14:19:10.862678,,3816275,3825007,3710037,DELETE
96747654649,2021-11-27T11:49:59.003899,2021-11-27T11:50:19.982136,2021-09-26T20:59:29.868776,,3824555,3824562,3709989,UPDATE
,2022-06-30T15:58:45.640917,2022-06-30T16:24:54.424534,2021-09-27T10:23:45.838604,,3824860,3824865,3710037,DELETE
live,2021-11-27T11:36:36.081321,2021-11-27T11:36:48.581239,2021-09-11T11:29:05.445238,,3806640,3806645,3710003,UPDATE
,,2022-07-19T10:32:32.414811,2022-07-19T10:32:27.133673,,4129676,4129679,3710037,INSERT
https://brahmakumaris-uk.zoom.us/meeting/register/tJUlf-yqrzwqEtKVV664Px6bnbuWALc2SQn3,,2022-06-14T08:31:36.452984,2022-06-14T08:31:18.975921,,4099684,4099688,3709989,INSERT
http://www.facebook.com/brahmakumarisbrighton,2022-07-29T10:46:05.51759,2022-07-29T10:46:40.091264,2021-06-28T17:25:27.570591,,63588,3715911,3709990,DELETE
http://www.facebook.com/brahmakumarisbrighton,2022-07-29T10:52:08.826389,2022-07-29T10:52:40.906432,2021-06-28T20:05:28.145573,,63631,3716606,3709990,DELETE
,2022-07-10T19:50:54.04599,2022-07-10T20:00:15.142908,2022-04-29T17:03:34.37367,,4017196,4055603,3710037,UPDATE
,2021-11-27T11:50:06.401253,2021-11-27T11:50:18.415242,2021-06-28T21:19:58.741369,,65483,3716891,3710037,UPDATE
83097692989,2021-11-27T11:50:06.401253,2021-11-27T11:50:22.63093,2021-06-28T21:19:58.741369,,65483,3716890,3709989,UPDATE
,2021-11-27T12:12:33.338942,2021-11-27T12:12:51.682636,2021-06-28T18:31:27.706379,,11374,3716138,3710037,UPDATE
,2021-11-27T12:01:50.230853,2021-11-27T12:02:06.524054,2021-06-28T21:20:06.64344,,3661751,3716893,3710037,UPDATE
95550652678,2022-08-15T11:33:24.826691,2022-08-15T11:34:21.77551,2022-07-19T15:43:46.160909,,4129820,4129823,3709989,UPDATE
https://us02web.zoom.us/meeting/register/tZ0kdOGrqT0jH9aOXI3TE4DACPK7e_yNR2ZP,2021-11-27T11:46:29.416221,2021-11-27T11:46:51.668827,2021-06-28T21:19:45.116426,,3559966,3716887,3709989,UPDATE
99869005571,2021-11-27T11:51:38.759391,2021-11-27T11:51:54.719651,2021-09-29T20:24:07.67814,,3828295,3828319,3709989,UPDATE
96181129749,2021-11-27T11:40:31.912062,2021-11-27T11:40:44.880418,2021-06-28T21:20:42.965922,,3580254,3716897,3709989,UPDATE
https://www.facebook.com/InnerSpaceManchester/,2021-11-27T11:40:31.85809,2021-11-27T11:40:46.814927,2021-06-28T21:20:42.965922,,3580254,3716898,3709990,DELETE
,2021-11-27T11:48:56.049458,2021-11-27T11:49:09.722627,2021-06-28T21:27:50.039313,,65128,3716927,3710037,UPDATE
,2021-11-27T12:30:36.421401,2021-11-27T12:30:47.820313,2021-06-28T21:24:37.214037,,50958,3716906,3710037,UPDATE
,2022-01-14T20:11:13.621149,2022-01-14T20:20:08.841628,2021-12-18T12:07:12.971694,,3930052,3930055,3710037,UPDATE
,2021-11-27T11:47:06.775501,2021-11-27T11:47:22.910444,2021-10-26T16:49:45.154656,,66009,3853868,3710037,UPDATE
83908691910,2021-11-27T11:49:09.093971,2021-11-27T11:49:20.894548,2021-06-28T21:30:11.068593,,3545425,3716939,3709989,UPDATE
,2021-11-27T11:53:47.290227,2021-11-27T11:54:03.22745,2021-06-28T21:25:02.984459,,3548579,3716910,3710037,UPDATE
89546831297,2021-11-27T11:52:19.796169,2021-11-27T11:52:36.234855,2021-06-28T21:31:28.742997,,3594510,3716946,3709989,UPDATE
,2021-11-27T12:00:05.502375,2021-11-27T12:00:15.835409,2021-06-28T21:54:31.871846,,64923,3717004,3710037,UPDATE
,2022-01-02T20:29:06.26634,2022-01-02T20:29:17.428265,2021-12-15T20:18:02.00442,,3928179,3928183,3710037,UPDATE
97737508679,2021-11-27T11:51:14.560293,2021-11-27T11:51:26.74239,2021-06-28T21:27:36.736225,,3678675,3716923,3709989,UPDATE
,2022-01-11T17:26:27.255459,2022-01-11T17:26:43.09346,2021-12-14T20:23:46.852982,,3927665,3927670,3710037,UPDATE
89546831297,2021-11-27T11:55:56.223256,2021-11-27T11:56:09.445668,2021-06-28T21:54:19.841488,,3594500,3717002,3709989,UPDATE
8140976317,2021-11-27T12:05:18.715666,2021-11-27T12:05:37.318455,2021-06-28T21:31:03.543296,,3669316,3716942,3709989,UPDATE
,2021-11-27T11:56:27.206402,2021-11-27T11:56:49.388407,2021-06-28T21:31:46.898891,,3465593,3716948,3710037,UPDATE
,2021-11-27T12:20:01.757007,2021-11-27T12:20:13.674234,2021-06-28T21:31:37.440659,,65504,3716947,3710037,UPDATE
http://brahmakumaris-uk.zoom.us/j/95376347137?pwd=Wm90QjNxRWVmVUt6NUN3cm05N2lkQT09,2021-11-27T11:36:36.081321,2021-11-27T11:37:01.353406,2021-09-11T11:29:05.445238,,3806640,3806644,3709989,UPDATE
,2021-11-27T12:13:22.859564,2021-11-27T12:13:34.577683,2021-11-06T17:58:17.195839,,3852056,3871160,3710037,UPDATE
http://www.facebook.com/brahmakumarisbrighton,2022-08-02T10:48:39.124704,2022-08-02T10:49:02.878347,2021-06-28T18:04:18.821017,,63630,3716050,3709990,DELETE
5AGE69Y7LcM,2021-11-27T11:48:56.049458,2022-05-21T20:01:13.934389,2021-06-28T21:27:50.039313,,65128,3716925,3709991,UPDATE
8140976317,2021-11-27T12:05:18.715666,2021-11-27T12:05:37.318455,2021-06-28T21:31:03.543296,,3669316,3716943,3709989,UPDATE
92367522914,2021-11-27T12:13:25.505078,2021-11-27T12:13:37.410379,2021-06-28T21:32:31.145209,,3686550,3716951,3709989,UPDATE
8140976317,2021-11-27T12:05:55.747931,2021-11-27T12:06:21.000877,2021-06-28T21:30:21.751162,,59118,3716940,3709989,UPDATE
8140976317,2021-11-27T12:05:55.747931,2021-11-27T12:06:21.000877,2021-06-28T21:30:21.751162,,59118,3716941,3709989,UPDATE
,2021-11-27T11:51:22.06499,2021-11-27T11:51:31.581056,2021-06-28T21:53:48.028688,,64873,3716998,3710037,UPDATE
,2022-03-03T09:56:49.829774,2022-03-06T14:36:27.49559,2021-06-28T21:24:21.550387,,43157,3716904,3710037,UPDATE
83097692989,2021-11-27T12:26:39.261394,2021-11-27T12:26:51.178333,2021-06-28T21:26:15.437328,,65302,3716917,3709989,UPDATE
https://us02web.zoom.us/meeting/register/tZ0tcuyopzsrH9RWmDo4u7Em8ER7P1cK7QMW,2021-11-27T12:06:07.630501,2021-11-27T12:06:27.291161,2021-06-28T21:25:43.531355,,3531552,3716913,3709989,UPDATE
,2021-11-27T12:26:45.474136,2021-11-27T12:26:57.650915,2021-06-28T21:54:06.65311,,3572149,3717001,3710037,UPDATE
,2022-08-11T15:38:40.931108,2022-08-11T15:40:18.642778,2022-08-11T15:31:12.300642,,60738,4151437,3710037,UPDATE
http://www.facebook.com/brahmakumarisbrighton,2021-11-27T11:48:56.029393,2021-11-27T11:49:05.42932,2021-06-28T21:27:50.039313,,65128,3716926,3709990,DELETE
,2021-11-27T11:51:26.654401,2021-11-27T11:51:38.696757,2021-06-28T21:53:57.461584,,64987,3716999,3710037,UPDATE
,2021-11-27T12:13:25.505078,2021-11-27T12:13:41.665991,2021-06-28T21:32:31.145209,,3686550,3716952,3710037,UPDATE
,2021-11-27T12:13:05.768185,2021-11-27T12:13:17.724667,2021-11-06T17:57:58.981734,,3667332,3871157,3710037,UPDATE
https://zoom.us/meeting/register/tJAqcuuspz4vHdQ0tby3_ZPJDFoPH6DtWu5Y,2021-11-27T12:13:05.768185,2021-11-27T12:13:21.854416,2021-06-28T21:24:53.193698,,3667332,3716907,3709989,UPDATE
81365656106,2021-11-27T12:26:45.474136,2021-11-27T12:27:02.013238,2021-06-28T21:54:06.65311,,3572149,3717000,3709989,UPDATE
